,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12272,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,21
12273,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.19399999999999998,28,71,99
12274,1,0,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537,5,73,78
12275,3,1,8,11,0,4,1,1,0.76,0.6667,0.37,0.0896,83,191,274
12276,1,1,2,10,0,2,1,1,0.24,0.2273,0.7,0.19399999999999998,8,77,85
12277,4,1,10,13,0,1,1,2,0.6,0.6212,0.43,0.1642,80,225,305
12278,2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,7,21,28
12279,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.19399999999999998,25,551,576
12280,4,0,11,23,0,3,1,3,0.42,0.4242,0.88,0.1343,3,28,31
12281,3,0,7,21,0,1,1,1,0.74,0.6970000000000001,0.66,0.19399999999999998,48,154,202
12282,3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45
12283,1,0,2,14,0,0,0,1,0.34,0.3485,0.46,0.0896,47,114,161
12284,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,0,3,3
12285,3,0,9,8,0,5,1,1,0.62,0.5909,0.78,0.19399999999999998,22,434,456
12286,3,0,9,7,0,1,1,1,0.58,0.5455,0.83,0.0,12,300,312
12287,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239,61,333,394
12288,3,1,7,17,0,4,1,1,0.9,0.8636,0.45,0.4179,110,628,738
12289,4,1,10,2,0,0,0,1,0.4,0.4091,0.76,0.0896,8,58,66
12290,3,1,9,5,0,2,1,2,0.66,0.5909,0.89,0.0,1,37,38
12291,3,0,8,5,0,0,0,2,0.64,0.5606,0.94,0.1642,1,9,10
12292,3,0,9,1,0,6,0,2,0.62,0.5455,0.94,0.0,16,67,83
12293,2,1,5,6,0,1,1,3,0.56,0.5303,0.88,0.2985,3,76,79
12294,2,0,6,12,0,0,0,2,0.64,0.6061,0.69,0.1045,123,212,335
12295,1,1,2,20,0,2,1,2,0.38,0.3939,0.46,0.1343,6,178,184
12296,1,1,1,3,0,1,1,2,0.18,0.2424,0.86,0.0,0,1,1
12297,4,1,11,6,1,4,0,1,0.26,0.2727,0.7,0.1045,2,15,17
12298,3,1,8,22,0,3,1,1,0.66,0.6212,0.54,0.0,50,185,235
12299,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89,113
12300,2,1,3,12,0,3,1,2,0.54,0.5152,0.39,0.3582,50,218,268
12301,1,0,2,23,0,1,1,1,0.32,0.2879,0.49,0.4925,1,19,20
12302,3,0,6,10,0,4,1,1,0.72,0.6515,0.42,0.19399999999999998,35,97,132
12303,3,1,8,9,0,4,1,2,0.7,0.6515,0.7,0.0,58,354,412
12304,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,11,21,32
12305,4,1,10,17,0,2,1,3,0.3,0.2879,0.87,0.2239,19,105,124
12306,4,0,11,10,0,0,0,2,0.44,0.4394,0.72,0.1045,46,183,229
12307,4,0,11,23,0,0,0,1,0.48,0.4697,0.72,0.2537,5,27,32
12308,4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,3,113,116
12309,2,1,5,19,0,5,1,1,0.64,0.6061,0.23,0.2537,73,430,503
12310,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25
12311,3,1,8,4,0,1,1,1,0.64,0.6061,0.69,0.1045,0,11,11
12312,3,0,8,16,0,3,1,1,0.86,0.7424,0.26,0.2985,76,206,282
12313,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,21,46,67
12314,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,8,49,57
12315,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20,427,447
12316,4,1,12,13,0,2,1,1,0.5,0.4848,0.42,0.2836,51,235,286
12317,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310
12318,4,0,11,12,0,2,1,3,0.42,0.4242,0.82,0.4179,1,17,18
12319,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239,94,145,239
12320,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5
12321,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,9,129,138
12322,1,0,3,7,0,3,1,2,0.3,0.2879,0.93,0.19399999999999998,10,101,111
12323,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35
12324,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0.0,1,0,1
12325,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78
12326,1,1,3,20,0,0,0,1,0.44,0.4394,0.47,0.2239,42,129,171
12327,3,1,8,10,0,2,1,2,0.74,0.6970000000000001,0.7,0.1343,89,161,250
12328,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,2,67,69
12329,3,1,7,13,0,2,1,1,0.92,0.8182,0.31,0.19399999999999998,53,168,221
12330,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,25,173,198
12331,2,0,5,13,0,5,1,2,0.52,0.5,0.88,0.3881,69,157,226
12332,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,2,8,10
12333,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133
12334,4,1,10,21,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271
12335,2,1,5,13,0,6,0,1,0.64,0.6212,0.36,0.19399999999999998,293,366,659
12336,2,0,5,18,0,6,0,1,0.72,0.6818,0.62,0.2537,173,212,385
12337,3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0.0,12,46,58
12338,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.19399999999999998,37,231,268
12339,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0,30,204,234
12340,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214
12341,4,1,10,19,0,6,0,1,0.48,0.4697,0.55,0.2239,102,239,341
12342,4,1,10,17,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,890
12343,4,0,10,7,0,3,1,3,0.52,0.5,0.77,0.2537,1,67,68
12344,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545
12345,3,0,8,2,0,4,1,2,0.66,0.5909,0.94,0.0896,2,5,7
12346,2,0,4,19,0,4,1,1,0.62,0.6212,0.43,0.2985,57,347,404
12347,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,0,6,6
12348,3,1,7,23,0,1,1,1,0.72,0.6818,0.66,0.1642,16,98,114
12349,1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,9,59,68
12350,3,0,9,18,0,4,1,3,0.64,0.5606,0.94,0.3582,2,66,68
12351,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2,24,26
12352,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
12353,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,20,110,130
12354,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346
12355,2,0,5,7,0,3,1,1,0.62,0.5909,0.73,0.1343,29,284,313
12356,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450
12357,3,1,8,4,0,0,0,2,0.62,0.6061,0.65,0.1642,4,22,26
12358,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,92,125,217
12359,4,0,11,20,0,0,0,1,0.5,0.4848,0.31,0.3582,24,115,139
12360,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106
12361,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,13,287,300
12362,3,1,8,11,0,4,1,1,0.76,0.6818,0.48,0.0896,86,192,278
12363,4,0,10,23,0,4,1,1,0.44,0.4394,0.88,0.0896,18,81,99
12364,1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.19399999999999998,4,47,51
12365,1,0,2,22,0,4,1,1,0.12,0.19699999999999998,0.39,0.0,4,47,51
12366,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,60,176,236
12367,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47
12368,3,1,7,7,0,2,1,2,0.74,0.6970000000000001,0.7,0.0,26,500,526
12369,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203
12370,3,1,8,22,0,1,1,1,0.72,0.6818,0.62,0.3284,44,148,192
12371,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,1,1,2
12372,4,0,9,9,0,1,1,2,0.64,0.5758,0.89,0.19399999999999998,44,161,205
12373,2,0,4,14,0,2,1,2,0.5,0.4848,0.82,0.2836,16,28,44
12374,4,1,12,13,0,4,1,2,0.36,0.3485,0.57,0.19399999999999998,46,171,217
12375,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,124,132,256
12376,3,0,7,0,0,1,1,1,0.7,0.6515,0.65,0.19399999999999998,10,25,35
12377,3,0,8,5,0,1,1,1,0.7,0.6667,0.79,0.0896,1,14,15
12378,1,1,3,3,0,4,1,1,0.46,0.4545,0.94,0.2239,0,3,3
12379,4,0,10,2,0,6,0,1,0.46,0.4545,0.82,0.0,4,41,45
12380,2,1,5,12,1,1,0,1,0.76,0.7121,0.62,0.1343,233,292,525
12381,2,1,5,20,0,3,1,2,0.54,0.5152,0.6,0.1343,57,374,431
12382,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,84,152,236
12383,4,1,12,5,0,2,1,1,0.38,0.3939,0.87,0.0896,0,36,36
12384,3,1,8,6,0,1,1,1,0.62,0.5909,0.73,0.0896,4,155,159
12385,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,18
12386,1,1,3,2,0,5,1,3,0.48,0.4697,0.77,0.4179,2,9,11
12387,1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,85
12388,1,0,2,4,1,1,0,1,0.32,0.3182,0.45,0.1642,1,0,1
12389,3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571
12390,3,1,7,13,0,0,0,1,0.86,0.7879,0.41,0.1045,171,309,480
12391,3,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,45,147,192
12392,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,5,15,20
12393,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,11,38,49
12394,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.19399999999999998,62,154,216
12395,1,1,1,3,0,3,1,2,0.44,0.4394,0.51,0.4925,1,3,4
12396,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119
12397,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8
12398,1,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422
12399,4,0,10,13,0,5,1,1,0.6,0.6212,0.46,0.0,95,210,305
12400,2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,198,259,457
12401,2,1,5,14,0,3,1,1,0.72,0.6515,0.42,0.1343,44,208,252
12402,4,1,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,37,152,189
12403,4,0,9,19,0,5,1,1,0.54,0.5152,0.52,0.2836,42,332,374
12404,2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,6,11,17
12405,3,1,8,18,0,0,0,1,0.78,0.6818,0.35,0.1045,164,327,491
12406,2,1,3,18,0,5,1,1,0.42,0.4242,0.54,0.19399999999999998,68,492,560
12407,4,0,11,3,0,1,1,3,0.44,0.4394,1.0,0.1343,0,4,4
12408,1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,4,144,148
12409,2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,0,3,3
12410,1,1,2,10,0,0,0,2,0.26,0.2424,0.52,0.2537,49,142,191
12411,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233
12412,4,0,12,13,0,4,1,1,0.4,0.4091,0.4,0.2239,17,137,154
12413,2,1,4,7,0,0,0,1,0.5,0.4848,0.63,0.1045,16,30,46
12414,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135,174
12415,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,23,262,285
12416,1,0,3,15,0,4,1,3,0.44,0.4394,0.0,0.2239,3,11,14
12417,3,0,9,3,0,6,0,1,0.58,0.5455,1.0,0.1343,8,29,37
12418,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,177,289,466
12419,3,1,8,16,0,4,1,1,0.76,0.6818,0.48,0.1642,121,344,465
12420,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0,4,4
12421,1,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,9,44,53
12422,2,0,4,22,0,5,1,1,0.42,0.4242,0.58,0.1642,36,110,146
12423,1,1,2,16,0,1,1,1,0.54,0.5152,0.26,0.4478,20,266,286
12424,2,0,6,12,0,5,1,1,0.66,0.6212,0.27,0.2836,51,208,259
12425,2,1,3,2,0,5,1,1,0.36,0.3333,0.53,0.2985,1,6,7
12426,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,3,28,31
12427,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,0,2,2
12428,4,1,10,22,0,2,1,2,0.48,0.4697,0.77,0.0896,7,155,162
12429,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5
12430,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,5,99,104
12431,4,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836,102,213,315
12432,1,1,2,13,0,4,1,3,0.34,0.3182,0.71,0.2537,2,62,64
12433,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107
12434,1,0,3,6,0,5,1,2,0.16,0.19699999999999998,0.74,0.0896,1,28,29
12435,3,1,8,20,0,3,1,1,0.7,0.6515,0.61,0.1343,72,355,427
12436,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537,0,4,4
12437,4,1,10,14,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371
12438,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3,91,94
12439,4,0,11,6,0,3,1,2,0.46,0.4545,0.94,0.0896,4,52,56
12440,3,0,9,22,0,4,1,2,0.62,0.5152,1.0,0.0896,21,166,187
12441,3,0,9,9,0,4,1,1,0.64,0.6061,0.69,0.1045,29,178,207
12442,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260
12443,3,0,9,10,0,6,0,2,0.5,0.4848,0.68,0.2836,72,177,249
12444,4,0,10,6,0,1,1,2,0.36,0.3788,0.71,0.0,3,91,94
12445,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,155,210,365
12446,4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,18,235,253
12447,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,55,92,147
12448,3,1,8,13,0,0,0,1,0.78,0.6970000000000001,0.4,0.0,178,365,543
12449,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985,4,46,50
12450,2,0,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,49,150,199
12451,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.19399999999999998,103,769,872
12452,3,1,7,9,0,0,0,2,0.72,0.6970000000000001,0.79,0.0,58,163,221
12453,1,0,2,21,0,3,1,2,0.14,0.1515,0.86,0.1642,0,83,83
12454,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237
12455,1,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,14,498,512
12456,1,0,2,17,0,1,1,3,0.4,0.4091,1.0,0.2985,2,77,79
12457,4,1,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,3,36,39
12458,1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,0,5,5
12459,1,0,1,17,0,6,0,1,0.12,0.19699999999999998,0.28,0.0,8,59,67
12460,2,0,6,6,0,5,1,1,0.54,0.5152,0.45,0.2985,8,98,106
12461,4,1,11,2,0,1,1,1,0.2,0.2576,0.69,0.0,0,5,5
12462,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306
12463,4,1,12,4,0,0,0,2,0.34,0.3636,0.87,0.0,1,10,11
12464,1,1,12,6,1,2,0,2,0.22,0.2273,0.93,0.1343,1,6,7
12465,4,1,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809
12466,1,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123,153
12467,3,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,55,248,303
12468,1,0,2,0,0,2,1,1,0.3,0.2727,0.49,0.4179,7,12,19
12469,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
12470,2,0,4,4,0,2,1,1,0.56,0.5303,0.83,0.2537,2,4,6
12471,1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,5,35,40
12472,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,1,25,26
12473,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0.0,11,222,233
12474,1,1,1,21,1,1,0,1,0.28,0.2576,0.52,0.3284,3,46,49
12475,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236
12476,2,1,5,14,0,3,1,1,0.68,0.6364,0.65,0.1343,67,181,248
12477,3,0,8,7,0,0,0,1,0.7,0.6667,0.84,0.19399999999999998,11,28,39
12478,2,0,6,17,0,2,1,1,0.8,0.7273,0.43,0.2537,64,475,539
12479,4,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,28,175,203
12480,3,0,8,9,0,6,0,1,0.74,0.6970000000000001,0.7,0.2239,60,155,215
12481,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31,84,115
12482,2,0,5,2,0,3,1,3,0.5,0.4848,0.82,0.2836,0,4,4
12483,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.19399999999999998,29,142,171
12484,2,1,5,2,0,1,1,1,0.5,0.4848,0.77,0.19399999999999998,1,5,6
12485,1,1,1,13,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73
12486,3,0,9,17,0,6,0,1,0.72,0.6818,0.7,0.2239,170,201,371
12487,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0.0,3,23,26
12488,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,5,4,9
12489,3,0,9,4,0,0,0,1,0.6,0.5606,0.83,0.1343,3,6,9
12490,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,8,390,398
12491,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609
12492,4,0,12,14,0,2,1,3,0.48,0.4697,1.0,0.2239,6,69,75
12493,3,0,7,12,0,5,1,1,0.7,0.6515,0.48,0.19399999999999998,61,177,238
12494,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,84
12495,2,1,5,23,0,6,0,1,0.58,0.5455,0.56,0.0896,42,134,176
12496,4,0,12,12,0,4,1,1,0.36,0.3485,0.46,0.2239,9,139,148
12497,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,33,139,172
12498,1,1,2,5,0,2,1,2,0.26,0.2727,0.65,0.1045,2,20,22
12499,1,1,1,3,1,1,0,1,0.12,0.19699999999999998,0.5,0.0,0,3,3
12500,1,0,2,11,0,3,1,2,0.14,0.1515,0.43,0.1642,1,40,41
12501,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,7,133,140
12502,1,0,2,8,0,4,1,1,0.32,0.3333,0.57,0.0896,18,267,285
12503,1,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.19399999999999998,11,210,221
12504,1,1,12,19,1,2,0,2,0.32,0.303,0.66,0.2239,16,20,36
12505,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272
12506,4,1,10,1,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146
12507,4,0,12,6,0,0,0,1,0.24,0.2879,0.93,0.0,1,3,4
12508,1,0,12,0,0,0,0,1,0.24,0.2273,0.6,0.19399999999999998,2,4,6
12509,1,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,12,451,463
12510,1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,38,159,197
12511,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,10,45,55
12512,4,1,12,0,0,4,1,1,0.32,0.3333,0.61,0.1343,2,40,42
12513,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
12514,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.19399999999999998,108,288,396
12515,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
12516,2,1,5,3,0,0,0,2,0.54,0.5152,0.64,0.1343,2,26,28
12517,1,0,2,23,0,6,0,1,0.22,0.2273,0.51,0.1343,1,31,32
12518,4,1,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,34,163,197
12519,1,1,12,9,0,4,1,1,0.26,0.2121,0.6,0.4925,6,127,133
12520,4,0,9,0,0,6,0,1,0.58,0.5455,1.0,0.0896,7,86,93
12521,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,50,166,216
12522,3,1,8,16,0,0,0,3,0.64,0.5758,0.89,0.2836,57,116,173
12523,2,0,5,21,0,6,0,1,0.54,0.5152,0.49,0.2239,58,124,182
12524,2,0,6,8,0,1,1,1,0.64,0.6061,0.73,0.0896,28,410,438
12525,2,1,5,4,0,5,1,1,0.46,0.4545,0.77,0.1642,0,11,11
12526,3,1,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,3,13,16
12527,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204
12528,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,217,266,483
12529,3,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,8,23,31
12530,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,0,6,6
12531,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,49,565,614
12532,3,1,8,2,0,4,1,1,0.62,0.5909,0.73,0.0,3,14,17
12533,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,1,46,47
12534,4,1,10,19,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266
12535,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5,5
12536,3,1,8,13,0,5,1,1,0.84,0.2424,0.36,0.3881,103,254,357
12537,1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,2,43,45
12538,1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,3,32,35
12539,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4
12540,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0.0,91,287,378
12541,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642,27,142,169
12542,3,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,29,670,699
12543,3,1,9,12,0,2,1,1,0.76,0.7273,0.7,0.2836,54,233,287
12544,2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,65,113,178
12545,3,0,7,8,0,5,1,1,0.7,0.6364,0.42,0.1642,39,453,492
12546,4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537,3,36,39
12547,3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367
12548,1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,25,81,106
12549,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,246,316,562
12550,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830
12551,4,1,11,19,0,3,1,1,0.38,0.3939,0.43,0.19399999999999998,23,220,243
12552,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0.0,0,9,9
12553,2,0,6,19,0,1,1,1,0.72,0.6667,0.54,0.19399999999999998,64,343,407
12554,4,0,11,2,0,1,1,3,0.44,0.4394,1.0,0.19399999999999998,1,2,3
12555,3,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,3,41,44
12556,3,0,7,2,0,6,0,1,0.76,0.6970000000000001,0.55,0.1045,11,31,42
12557,3,0,8,0,0,0,0,2,0.7,0.6667,0.84,0.2836,14,66,80
12558,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,0,1
12559,4,1,10,22,0,4,1,2,0.54,0.5152,0.83,0.19399999999999998,27,202,229
12560,3,1,7,3,0,4,1,1,0.72,0.6818,0.7,0.1045,1,4,5
12561,1,1,12,6,0,6,0,2,0.26,0.2424,0.7,0.1045,0,7,7
12562,4,0,9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,74,239,313
12563,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,12,69,81
12564,2,0,5,5,0,1,1,2,0.54,0.5152,0.94,0.0,0,11,11
12565,4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045,0,5,5
12566,3,0,7,1,0,6,0,1,0.6,0.5909,0.69,0.1045,24,51,75
12567,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0.0,2,33,35
12568,2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324
12569,1,1,1,12,0,4,1,1,0.2,0.19699999999999998,0.51,0.19399999999999998,5,106,111
12570,2,0,5,23,0,0,0,1,0.46,0.4545,0.88,0.0896,9,41,50
12571,3,1,8,14,0,2,1,1,0.82,0.7424,0.41,0.2239,80,175,255
12572,1,0,3,22,0,0,0,2,0.22,0.19699999999999998,1.0,0.3881,0,10,10
12573,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045,61,166,227
12574,4,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,4,75,79
12575,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56
12576,2,1,5,0,0,5,1,1,0.52,0.5,0.59,0.1045,13,57,70
12577,2,0,4,18,0,1,1,1,0.72,0.6667,0.51,0.3881,93,290,383
12578,3,0,8,18,0,0,0,1,0.74,0.6970000000000001,0.66,0.1642,125,222,347
12579,1,0,2,7,0,5,1,3,0.34,0.3333,1.0,0.1343,1,34,35
12580,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118,198
12581,2,0,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,30,162,192
12582,3,1,7,13,0,0,0,1,0.8,0.7424,0.49,0.2239,181,302,483
12583,1,1,1,5,0,2,1,3,0.32,0.303,0.66,0.3284,0,13,13
12584,1,1,2,23,0,4,1,1,0.44,0.4394,0.54,0.0,14,71,85
12585,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0,21,21
12586,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7
12587,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251
12588,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31,45
12589,4,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,112,789,901
12590,1,0,2,13,0,0,0,1,0.42,0.4242,0.47,0.0,90,169,259
12591,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,5,147,152
12592,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0,20,20
